element_id,orientation,glass_area_m2,annual_radiation_kwh_m2,capacity_kw,annual_energy_kwh,specific_yield_kwh_kw,power_density_w_m2,total_cost_eur,cost_per_kw_eur,panel_efficiency_%,panel_transparency_%,panel_cost_per_m2_eur
350913,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
350914,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
350915,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
350916,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
350917,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
350918,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
350919,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
350920,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
355915,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
355916,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
355917,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
355921,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
355922,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
355923,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
355927,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
355928,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
355929,South (135-225°),44.04,1500,7.53,9037.01,1200.00,171.00,15854.40,2105.26,0.19,0.15,400.00
383893,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383894,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383895,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383896,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383897,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383898,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383899,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383900,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383901,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383684,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383685,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383686,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383687,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383688,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383689,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383690,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383691,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383692,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383779,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383780,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383781,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383782,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383783,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383784,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383785,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383786,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383787,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383797,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383798,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383799,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383800,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383801,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383802,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383803,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383804,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383805,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383875,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383876,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383877,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383878,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383879,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383880,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383881,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383882,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383883,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383884,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383885,South (135-225°),10.68,1500,1.83,2191.54,1200.00,171.00,3844.80,2105.26,0.19,0.15,400.00
383886,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383887,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383888,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383889,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383890,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383891,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383892,South (135-225°),16.22,1500,2.77,3328.34,1200.00,171.00,5839.20,2105.26,0.19,0.15,400.00
383539,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383540,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383541,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383542,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383543,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
383544,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383545,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383546,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383547,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383548,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
383549,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383550,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383551,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383552,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383553,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
383554,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383555,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383556,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383557,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383558,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
383559,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383560,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383561,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383562,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383563,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
395191,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395192,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395196,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395197,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395201,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395202,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395206,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395207,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395211,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395212,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395262,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395263,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395267,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395268,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395272,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395273,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395277,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395278,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395282,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395283,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395346,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395347,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395348,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395349,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395350,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395351,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395352,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395353,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395354,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395355,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395452,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395453,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395454,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
395508,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383604,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383605,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383606,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383607,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383608,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
383609,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383610,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383611,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383612,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383613,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
383614,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383615,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383616,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383617,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383618,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
383619,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383620,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383621,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383622,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383623,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
383624,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383625,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383626,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
383627,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
383628,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378216,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378217,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378218,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378219,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378220,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378221,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378222,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378223,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378224,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378225,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378226,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378227,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378228,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378229,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378230,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378231,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378232,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378233,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378234,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378235,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378236,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378237,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378238,East (45-135°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378239,West (225-315°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378240,West (225-315°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377821,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377824,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377825,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377826,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377829,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377830,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377831,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377834,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377835,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377836,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377839,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377840,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377841,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377844,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377845,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378311,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378312,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378313,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378314,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378315,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378316,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378317,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378318,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378319,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378320,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378321,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378322,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378323,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378324,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378325,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378326,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378327,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378328,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378329,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378330,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378331,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378332,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378333,West (225-315°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378334,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
378335,East (45-135°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378098,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378099,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378103,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378104,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378108,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378109,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378113,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378114,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378118,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
378119,South (135-225°),1.51,1500,0.26,309.85,1200.00,171.00,543.60,2105.26,0.19,0.15,400.00
377492,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377495,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377496,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377706,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377709,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377710,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377749,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377752,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377753,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377754,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377757,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377758,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
377773,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377776,South (135-225°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
377777,South (135-225°),10.76,1500,1.84,2207.95,1200.00,171.00,3873.60,2105.26,0.19,0.15,400.00
378507,East (45-135°),13.43,1500,2.30,2755.84,1200.00,171.00,4834.80,2105.26,0.19,0.15,400.00
